event_id,activity,timestamp,object_ids,attr__quantity,attr__unit,attr__value,attr__currency,attr__material,attr__movement_type,attr__billing_category
e3719,Create Invoice (from Order),2021-01-09T12:15:30+00:00,0005004509;0090040662,2.0,ST,5358.4,EUR, , ,L
e3720,Create Invoice (from Delivery),2021-01-09T12:15:30+00:00,0087000650;0090040662,2.0,ST,5358.4,EUR, , ,L
e3721,Create Quotation (from Inquiry),2021-01-09T12:15:39+00:00,0005001334;0015000226,0.0, ,0.0,EUR, , , 
e3722,Create Order (from Quotation),2021-01-09T12:15:52+00:00,0005001334;0005004510,0.0, ,5358.4,EUR, , , 
e3723,Create Goods Movement (from Order),2021-01-09T12:16:10+00:00,0005004510;4900000068,2.0,ST,1265.08,EUR,P-101,601, 
e3724,Create Goods Movement (from Delivery),2021-01-09T12:16:10+00:00,0087000651;4900000068,2.0,ST,1265.08,EUR,P-101,601, 
e3725,Create Invoice (from Order),2021-01-09T12:16:11+00:00,0005004510;0090040663,2.0,ST,5358.4,EUR, , ,L
e3726,Create Invoice (from Delivery),2021-01-09T12:16:11+00:00,0087000651;0090040663,2.0,ST,5358.4,EUR, , ,L
e3167,Create Quotation (from Inquiry),2021-01-09T12:16:19+00:00,0005001335;0015000227,0.0, ,0.0,EUR, , , 
e3168,Create Quotation (from Inquiry),2021-01-09T12:17:37+00:00,0005001336;0015000228,0.0, ,0.0,EUR, , , 
e3169,Create Order (from Quotation),2021-01-09T12:17:47+00:00,0005001336;0005004511,0.0, ,0.0,EUR, , , 
e3170,Create Quotation (from Inquiry),2021-01-09T12:18:10+00:00,0005001337;0015000229,0.0, ,0.0,EUR, , , 
e3171,Create Order (from Quotation),2021-01-09T12:18:59+00:00,0005001337;0005004512,0.0, ,5358.4,EUR, , , 
e3172,Create Goods Movement (from Order),2021-01-09T12:19:17+00:00,0005004512;4900000069,2.0,ST,1265.08,EUR,P-101,601, 
e3173,Create Goods Movement (from Delivery),2021-01-09T12:19:17+00:00,0087000653;4900000069,2.0,ST,1265.08,EUR,P-101,601, 
e3174,Create Invoice (from Order),2021-01-09T12:19:18+00:00,0005004512;0090040664,2.0,ST,5358.4,EUR, , ,L
e3175,Create Invoice (from Delivery),2021-01-09T12:19:18+00:00,0087000653;0090040664,2.0,ST,5358.4,EUR, , ,L
e3176,Create Quotation (from Inquiry),2021-01-09T12:19:27+00:00,0005001338;0015000230,0.0, ,0.0,EUR, , , 
e3177,Create Order (from Quotation),2021-01-09T12:19:37+00:00,0005001338;0005004513,0.0, ,5358.4,EUR, , , 
e680,Create Goods Movement (from Order),2021-01-09T12:19:55+00:00,0005004513;4900000070,2.0,ST,1265.08,EUR,P-101,601, 
e681,Create Goods Movement (from Delivery),2021-01-09T12:19:55+00:00,0087000654;4900000070,2.0,ST,1265.08,EUR,P-101,601, 
e3178,Create Invoice (from Order),2021-01-09T12:19:56+00:00,0005004513;0090040665,2.0,ST,5358.4,EUR, , ,L
e3179,Create Invoice (from Delivery),2021-01-09T12:19:56+00:00,0087000654;0090040665,2.0,ST,5358.4,EUR, , ,L
e1902,Create Quotation (from Inquiry),2021-01-09T12:20:05+00:00,0005001339;0015000231,0.0, ,0.0,EUR, , , 
e3180,Create Quotation (from Inquiry),2021-01-09T12:21:05+00:00,0005001340;0015000232,0.0, ,0.0,EUR, , , 
e3181,Create Order (from Quotation),2021-01-09T12:21:12+00:00,0005001340;0005004514,0.0, ,5358.4,EUR, , , 
e886,Create Goods Movement (from Order),2021-01-09T12:21:30+00:00,0005004514;4900000071,2.0,ST,1265.08,EUR,P-101,601, 
e887,Create Goods Movement (from Delivery),2021-01-09T12:21:30+00:00,0087000655;4900000071,2.0,ST,1265.08,EUR,P-101,601, 
e3182,Create Invoice (from Order),2021-01-09T12:21:31+00:00,0005004514;0090040666,2.0,ST,5358.4,EUR, , ,L
e3183,Create Invoice (from Delivery),2021-01-09T12:21:31+00:00,0087000655;0090040666,2.0,ST,5358.4,EUR, , ,L
e3184,Create Quotation (from Inquiry),2021-01-09T12:22:36+00:00,0005001342;0015000234,0.0, ,0.0,EUR, , , 
e3185,Create Order (from Quotation),2021-01-09T12:22:42+00:00,0005001342;0005004516,0.0, ,5358.4,EUR, , , 
e3186,Create Goods Movement (from Order),2021-01-09T12:23:00+00:00,0005004516;4900000072,2.0,ST,1265.08,EUR,P-101,601, 
e3187,Create Goods Movement (from Delivery),2021-01-09T12:23:00+00:00,0087000657;4900000072,2.0,ST,1265.08,EUR,P-101,601, 
e3188,Create Invoice (from Order),2021-01-09T12:23:01+00:00,0005004516;0090040667,2.0,ST,5358.4,EUR, , ,L
e3189,Create Invoice (from Delivery),2021-01-09T12:23:01+00:00,0087000657;0090040667,2.0,ST,5358.4,EUR, , ,L
e641,Create Quotation (from Inquiry),2021-01-09T12:23:10+00:00,0005001343;0015000235,0.0, ,0.0,EUR, , , 
e642,Create Quotation (from Inquiry),2021-01-09T12:24:13+00:00,0005001344;0015000236,0.0, ,0.0,EUR, , , 
e643,Create Order (from Quotation),2021-01-09T12:24:26+00:00,0005001344;0005004517,0.0, ,5358.4,EUR, , , 
e2858,Create Goods Movement (from Order),2021-01-09T12:24:44+00:00,0005004517;4900000073,2.0,ST,1265.08,EUR,P-101,601, 
e2859,Create Goods Movement (from Delivery),2021-01-09T12:24:44+00:00,0087000658;4900000073,2.0,ST,1265.08,EUR,P-101,601, 
e644,Create Invoice (from Order),2021-01-09T12:24:45+00:00,0005004517;0090040668,2.0,ST,5358.4,EUR, , ,L
e645,Create Invoice (from Delivery),2021-01-09T12:24:45+00:00,0087000658;0090040668,2.0,ST,5358.4,EUR, , ,L
e646,Create Quotation (from Inquiry),2021-01-09T12:24:54+00:00,0005001345;0015000237,0.0, ,0.0,EUR, , , 
e647,Create Order (from Quotation),2021-01-09T12:25:34+00:00,0005001345;0005004518,0.0, ,5358.4,EUR, , , 
e2407,Create Goods Movement (from Order),2021-01-09T12:25:52+00:00,0005004518;4900000074,2.0,ST,1265.08,EUR,P-101,601, 
e2408,Create Goods Movement (from Delivery),2021-01-09T12:25:52+00:00,0087000659;4900000074,2.0,ST,1265.08,EUR,P-101,601, 
e1903,Create Invoice (from Order),2021-01-09T12:25:53+00:00,0005004518;0090040669,2.0,ST,5358.4,EUR, , ,L
e1904,Create Invoice (from Delivery),2021-01-09T12:25:53+00:00,0087000659;0090040669,2.0,ST,5358.4,EUR, , ,L
e1905,Create Quotation (from Inquiry),2021-01-09T12:26:01+00:00,0005001346;0015000238,0.0, ,0.0,EUR, , , 
e1906,Create Order (from Quotation),2021-01-09T12:26:12+00:00,0005001346;0005004519,0.0, ,5358.4,EUR, , , 
e3072,Create Goods Movement (from Order),2021-01-09T12:26:30+00:00,0005004519;4900000075,2.0,ST,1265.08,EUR,P-101,601, 
e3073,Create Goods Movement (from Delivery),2021-01-09T12:26:30+00:00,0087000660;4900000075,2.0,ST,1265.08,EUR,P-101,601, 
e1907,Create Invoice (from Order),2021-01-09T12:26:31+00:00,0005004519;0090040670,2.0,ST,5358.4,EUR, , ,L
e1908,Create Invoice (from Delivery),2021-01-09T12:26:31+00:00,0087000660;0090040670,2.0,ST,5358.4,EUR, , ,L
e1909,Create Quotation (from Inquiry),2021-01-09T12:26:39+00:00,0005001347;0015000239,0.0, ,0.0,EUR, , , 
e1910,Create Quotation (from Inquiry),2021-01-09T12:27:41+00:00,0005001348;0015000240,0.0, ,0.0,EUR, , , 
e1911,Create Order (from Quotation),2021-01-09T12:27:55+00:00,0005001348;0005004520,0.0, ,0.0,EUR, , , 
e1912,Create Quotation (from Inquiry),2021-01-09T12:28:18+00:00,0005001349;0015000241,0.0, ,0.0,EUR, , , 
e1913,Create Order (from Quotation),2021-01-09T12:28:59+00:00,0005001349;0005004521,0.0, ,5358.4,EUR, , , 
e1303,Create Goods Movement (from Order),2021-01-09T12:29:18+00:00,0005004521;4900000076,2.0,ST,1265.08,EUR,P-101,601, 
e1304,Create Goods Movement (from Delivery),2021-01-09T12:29:18+00:00,0087000662;4900000076,2.0,ST,1265.08,EUR,P-101,601, 
e1914,Create Invoice (from Order),2021-01-09T12:29:19+00:00,0005004521;0090040671,2.0,ST,5358.4,EUR, , ,L
e1915,Create Invoice (from Delivery),2021-01-09T12:29:19+00:00,0087000662;0090040671,2.0,ST,5358.4,EUR, , ,L
e1916,Create Quotation (from Inquiry),2021-01-09T12:29:28+00:00,0005001350;0015000242,0.0, ,0.0,EUR, , , 
e1917,Create Order (from Quotation),2021-01-09T12:29:44+00:00,0005001350;0005004522,0.0, ,5358.4,EUR, , , 
e3074,Create Goods Movement (from Order),2021-01-09T12:30:02+00:00,0005004522;4900000077,2.0,ST,1265.08,EUR,P-101,601, 
e3075,Create Goods Movement (from Delivery),2021-01-09T12:30:02+00:00,0087000663;4900000077,2.0,ST,1265.08,EUR,P-101,601, 
e1918,Create Invoice (from Order),2021-01-09T12:30:03+00:00,0005004522;0090040672,2.0,ST,5358.4,EUR, , ,L
e2018,Create Invoice (from Delivery),2021-01-09T12:30:03+00:00,0087000663;0090040672,2.0,ST,5358.4,EUR, , ,L
e2019,Create Quotation (from Inquiry),2021-01-09T12:30:12+00:00,0005001351;0015000243,0.0, ,0.0,EUR, , , 
e648,Create Quotation (from Inquiry),2021-01-09T12:31:20+00:00,0005001352;0015000244,0.0, ,0.0,EUR, , , 
e2020,Create Order (from Quotation),2021-01-09T12:31:34+00:00,0005001352;0005004523,0.0, ,5358.4,EUR, , , 
e2021,Create Invoice (from Order),2021-01-09T12:31:53+00:00,0005004523;0090040673,2.0,ST,5358.4,EUR, , ,L
e2022,Create Invoice (from Delivery),2021-01-09T12:31:53+00:00,0087000664;0090040673,2.0,ST,5358.4,EUR, , ,L
e2282,Create Goods Movement (from Order),2021-01-09T12:31:53+00:00,0005004523;4900000078,2.0,ST,1265.08,EUR,P-101,601, 
e2283,Create Goods Movement (from Delivery),2021-01-09T12:31:53+00:00,0087000664;4900000078,2.0,ST,1265.08,EUR,P-101,601, 
e2023,Create Quotation (from Inquiry),2021-01-09T12:32:02+00:00,0005001353;0015000245,0.0, ,0.0,EUR, , , 
e2024,Create Order (from Quotation),2021-01-09T12:32:47+00:00,0005001353;0005004524,0.0, ,5358.4,EUR, , , 
e2025,Create Invoice (from Order),2021-01-09T12:33:05+00:00,0005004524;0090040674,2.0,ST,5358.4,EUR, , ,L
e2026,Create Invoice (from Delivery),2021-01-09T12:33:05+00:00,0087000665;0090040674,2.0,ST,5358.4,EUR, , ,L
e2860,Create Goods Movement (from Order),2021-01-09T12:33:05+00:00,0005004524;4900000079,2.0,ST,1265.08,EUR,P-101,601, 
e2861,Create Goods Movement (from Delivery),2021-01-09T12:33:05+00:00,0087000665;4900000079,2.0,ST,1265.08,EUR,P-101,601, 
e2027,Create Quotation (from Inquiry),2021-01-09T12:33:14+00:00,0005001354;0015000246,0.0, ,0.0,EUR, , , 
e2028,Create Order (from Quotation),2021-01-09T12:33:27+00:00,0005001354;0005004525,0.0, ,5358.4,EUR, , , 
e2991,Create Goods Movement (from Order),2021-01-09T12:33:46+00:00,0005004525;4900000080,2.0,ST,1265.08,EUR,P-101,601, 
e2992,Create Goods Movement (from Delivery),2021-01-09T12:33:46+00:00,0087000666;4900000080,2.0,ST,1265.08,EUR,P-101,601, 
e2029,Create Invoice (from Order),2021-01-09T12:33:47+00:00,0005004525;0090040675,2.0,ST,5358.4,EUR, , ,L
e2030,Create Invoice (from Delivery),2021-01-09T12:33:47+00:00,0087000666;0090040675,2.0,ST,5358.4,EUR, , ,L
e2031,Create Quotation (from Inquiry),2021-01-09T12:33:55+00:00,0005001355;0015000247,0.0, ,0.0,EUR, , , 
e2032,Create Quotation (from Inquiry),2021-01-09T12:34:59+00:00,0005001356;0015000248,0.0, ,0.0,EUR, , , 
e2033,Create Order (from Quotation),2021-01-09T12:35:04+00:00,0005001356;0005004526,0.0, ,5358.4,EUR, , , 
e2862,Create Goods Movement (from Order),2021-01-09T12:35:22+00:00,0005004526;4900000081,2.0,ST,1265.08,EUR,P-101,601, 
e2863,Create Goods Movement (from Delivery),2021-01-09T12:35:22+00:00,0087000667;4900000081,2.0,ST,1265.08,EUR,P-101,601, 
e2034,Create Invoice (from Order),2021-01-09T12:35:23+00:00,0005004526;0090040676,2.0,ST,5358.4,EUR, , ,L
e2035,Create Invoice (from Delivery),2021-01-09T12:35:23+00:00,0087000667;0090040676,2.0,ST,5358.4,EUR, , ,L
e2036,Create Quotation (from Inquiry),2021-01-09T12:35:31+00:00,0005001357;0015000249,0.0, ,0.0,EUR, , , 
e2037,Create Order (from Quotation),2021-01-09T12:36:18+00:00,0005001357;0005004527,0.0, ,5358.4,EUR, , , 
e649,Create Invoice (from Order),2021-01-09T12:36:36+00:00,0005004527;0090040677,2.0,ST,5358.4,EUR, , ,L
e650,Create Invoice (from Delivery),2021-01-09T12:36:36+00:00,0087000668;0090040677,2.0,ST,5358.4,EUR, , ,L
e2993,Create Goods Movement (from Order),2021-01-09T12:36:36+00:00,0005004527;4900000082,2.0,ST,1265.08,EUR,P-101,601, 
e2994,Create Goods Movement (from Delivery),2021-01-09T12:36:36+00:00,0087000668;4900000082,2.0,ST,1265.08,EUR,P-101,601, 
e2038,Create Quotation (from Inquiry),2021-01-09T12:36:45+00:00,0005001358;0015000250,0.0, ,0.0,EUR, , , 
e2039,Create Order (from Quotation),2021-01-09T12:36:57+00:00,0005001358;0005004528,0.0, ,5358.4,EUR, , , 
e2864,Create Goods Movement (from Order),2021-01-09T12:37:15+00:00,0005004528;4900000083,2.0,ST,1265.08,EUR,P-101,601, 
e2865,Create Goods Movement (from Delivery),2021-01-09T12:37:15+00:00,0087000669;4900000083,2.0,ST,1265.08,EUR,P-101,601, 
e2040,Create Invoice (from Order),2021-01-09T12:37:16+00:00,0005004528;0090040678,2.0,ST,5358.4,EUR, , ,L
e2041,Create Invoice (from Delivery),2021-01-09T12:37:16+00:00,0087000669;0090040678,2.0,ST,5358.4,EUR, , ,L
e2042,Create Quotation (from Inquiry),2021-01-09T12:37:24+00:00,0005001359;0015000251,0.0, ,0.0,EUR, , , 
e2043,Create Quotation (from Inquiry),2021-01-09T12:38:31+00:00,0005001360;0015000252,0.0, ,0.0,EUR, , , 
e2044,Create Order (from Quotation),2021-01-09T12:38:52+00:00,0005001360;0005004529,0.0, ,0.0,EUR, , , 
e2045,Create Quotation (from Inquiry),2021-01-09T12:40:48+00:00,0005001363;0015000255,0.0, ,0.0,EUR, , , 
e651,Create Quotation (from Inquiry),2021-01-09T12:41:53+00:00,0005001364;0015000256,0.0, ,0.0,EUR, , , 
e2088,Create Order (from Quotation),2021-01-09T12:42:12+00:00,0005001364;0005004532,0.0, ,5358.4,EUR, , , 
e2409,Create Goods Movement (from Order),2021-01-09T12:42:30+00:00,0005004532;4900000084,2.0,ST,1265.08,EUR,P-101,601, 
e2410,Create Goods Movement (from Delivery),2021-01-09T12:42:30+00:00,0087000673;4900000084,2.0,ST,1265.08,EUR,P-101,601, 
e2089,Create Invoice (from Order),2021-01-09T12:42:31+00:00,0005004532;0090040679,2.0,ST,5358.4,EUR, , ,L
e2090,Create Invoice (from Delivery),2021-01-09T12:42:31+00:00,0087000673;0090040679,2.0,ST,5358.4,EUR, , ,L
e2091,Create Quotation (from Inquiry),2021-01-09T12:42:45+00:00,0005001365;0015000257,0.0, ,0.0,EUR, , , 
e2092,Create Order (from Quotation),2021-01-09T12:43:17+00:00,0005001365;0005004533,0.0, ,5358.4,EUR, , , 
e2284,Create Goods Movement (from Order),2021-01-09T12:43:35+00:00,0005004533;4900000085,2.0,ST,1265.08,EUR,P-101,601, 
e2285,Create Goods Movement (from Delivery),2021-01-09T12:43:35+00:00,0087000674;4900000085,2.0,ST,1265.08,EUR,P-101,601, 
e2093,Create Invoice (from Order),2021-01-09T12:43:36+00:00,0005004533;0090040680,2.0,ST,5358.4,EUR, , ,L
e2094,Create Invoice (from Delivery),2021-01-09T12:43:36+00:00,0087000674;0090040680,2.0,ST,5358.4,EUR, , ,L
e2095,Create Quotation (from Inquiry),2021-01-09T12:43:44+00:00,0005001366;0015000258,0.0, ,0.0,EUR, , , 
e2096,Create Order (from Quotation),2021-01-09T12:44:05+00:00,0005001366;0005004534,0.0, ,5358.4,EUR, , , 
e3076,Create Goods Movement (from Order),2021-01-09T12:44:23+00:00,0005004534;4900000086,2.0,ST,1265.08,EUR,P-101,601, 
e3077,Create Goods Movement (from Delivery),2021-01-09T12:44:23+00:00,0087000675;4900000086,2.0,ST,1265.08,EUR,P-101,601, 
e2097,Create Invoice (from Order),2021-01-09T12:44:24+00:00,0005004534;0090040681,2.0,ST,5358.4,EUR, , ,L
e2098,Create Invoice (from Delivery),2021-01-09T12:44:24+00:00,0087000675;0090040681,2.0,ST,5358.4,EUR, , ,L
e652,Create Quotation (from Inquiry),2021-01-09T13:37:30+00:00,0005001367;0015000259,0.0, ,0.0,EUR, , , 
e286,Create Quotation (from Inquiry),2021-01-09T13:38:39+00:00,0005001368;0015000260,0.0, ,0.0,EUR, , , 
e287,Create Order (from Quotation),2021-01-09T13:38:55+00:00,0005001368;0005004535,0.0, ,5358.4,EUR, , , 
e2866,Create Goods Movement (from Order),2021-01-09T13:39:32+00:00,0005004535;4900000087,2.0,ST,1265.08,EUR,P-101,601, 
e2867,Create Goods Movement (from Delivery),2021-01-09T13:39:32+00:00,0087000676;4900000087,2.0,ST,1265.08,EUR,P-101,601, 
e288,Create Invoice (from Order),2021-01-09T13:39:37+00:00,0005004535;0090040682,2.0,ST,5358.4,EUR, , ,L
e289,Create Invoice (from Delivery),2021-01-09T13:39:37+00:00,0087000676;0090040682,2.0,ST,5358.4,EUR, , ,L
e290,Create Quotation (from Inquiry),2021-01-09T13:39:45+00:00,0005001369;0015000261,0.0, ,0.0,EUR, , , 
e291,Create Order (from Quotation),2021-01-09T13:40:23+00:00,0005001369;0005004536,0.0, ,5358.4,EUR, , , 
e2411,Create Goods Movement (from Order),2021-01-09T13:40:41+00:00,0005004536;4900000088,2.0,ST,1265.08,EUR,P-101,601, 
e2412,Create Goods Movement (from Delivery),2021-01-09T13:40:41+00:00,0087000677;4900000088,2.0,ST,1265.08,EUR,P-101,601, 
e292,Create Invoice (from Order),2021-01-09T13:40:42+00:00,0005004536;0090040683,2.0,ST,5358.4,EUR, , ,L
e293,Create Invoice (from Delivery),2021-01-09T13:40:42+00:00,0087000677;0090040683,2.0,ST,5358.4,EUR, , ,L
e294,Create Quotation (from Inquiry),2021-01-09T13:40:51+00:00,0005001370;0015000262,0.0, ,0.0,EUR, , , 
e295,Create Order (from Quotation),2021-01-09T13:40:58+00:00,0005001370;0005004537,0.0, ,5358.4,EUR, , , 
e3078,Create Goods Movement (from Order),2021-01-09T13:41:16+00:00,0005004537;4900000089,2.0,ST,1265.08,EUR,P-101,601, 
e3079,Create Goods Movement (from Delivery),2021-01-09T13:41:16+00:00,0087000678;4900000089,2.0,ST,1265.08,EUR,P-101,601, 
e296,Create Invoice (from Order),2021-01-09T13:41:17+00:00,0005004537;0090040684,2.0,ST,5358.4,EUR, , ,L
e297,Create Invoice (from Delivery),2021-01-09T13:41:17+00:00,0087000678;0090040684,2.0,ST,5358.4,EUR, , ,L
e298,Create Quotation (from Inquiry),2021-01-09T13:41:25+00:00,0005001371;0015000263,0.0, ,0.0,EUR, , , 
e389,Create Quotation (from Inquiry),2021-01-09T13:42:33+00:00,0005001372;0015000264,0.0, ,0.0,EUR, , , 
e653,Create Order (from Quotation),2021-01-09T13:42:41+00:00,0005001372;0005004538,0.0, ,5358.4,EUR, , , 
e1499,Create Goods Movement (from Order),2021-01-09T13:42:59+00:00,0005004538;4900000090,2.0,ST,1265.08,EUR,P-101,601, 
e1500,Create Goods Movement (from Delivery),2021-01-09T13:42:59+00:00,0087000679;4900000090,2.0,ST,1265.08,EUR,P-101,601, 
e862,Create Invoice (from Order),2021-01-09T13:43:00+00:00,0005004538;0090040685,2.0,ST,5358.4,EUR, , ,L
e863,Create Invoice (from Delivery),2021-01-09T13:43:00+00:00,0087000679;0090040685,2.0,ST,5358.4,EUR, , ,L
e864,Create Quotation (from Inquiry),2021-01-09T13:43:09+00:00,0005001373;0015000265,0.0, ,0.0,EUR, , , 
e865,Create Order (from Quotation),2021-01-09T13:43:48+00:00,0005001373;0005004539,0.0, ,5358.4,EUR, , , 
e2868,Create Goods Movement (from Order),2021-01-09T13:44:11+00:00,0005004539;4900000091,2.0,ST,1265.08,EUR,P-101,601, 
e2869,Create Goods Movement (from Delivery),2021-01-09T13:44:11+00:00,0087000680;4900000091,2.0,ST,1265.08,EUR,P-101,601, 
e866,Create Invoice (from Order),2021-01-09T13:44:12+00:00,0005004539;0090040686,2.0,ST,5358.4,EUR, , ,L
e867,Create Invoice (from Delivery),2021-01-09T13:44:12+00:00,0087000680;0090040686,2.0,ST,5358.4,EUR, , ,L
e868,Create Quotation (from Inquiry),2021-01-09T13:44:21+00:00,0005001374;0015000266,0.0, ,0.0,EUR, , , 
e869,Create Order (from Quotation),2021-01-09T13:44:28+00:00,0005001374;0005004540,0.0, ,5358.4,EUR, , , 
e2286,Create Goods Movement (from Order),2021-01-09T13:44:46+00:00,0005004540;4900000092,2.0,ST,1265.08,EUR,P-101,601, 
e2287,Create Goods Movement (from Delivery),2021-01-09T13:44:46+00:00,0087000681;4900000092,2.0,ST,1265.08,EUR,P-101,601, 
e913,Create Invoice (from Order),2021-01-09T13:44:47+00:00,0005004540;0090040687,2.0,ST,5358.4,EUR, , ,L
e914,Create Invoice (from Delivery),2021-01-09T13:44:47+00:00,0087000681;0090040687,2.0,ST,5358.4,EUR, , ,L
e915,Create Quotation (from Inquiry),2021-01-09T13:44:56+00:00,0005001375;0015000267,0.0, ,0.0,EUR, , , 
e654,Create Quotation (from Inquiry),2021-01-09T13:46:02+00:00,0005001376;0015000268,0.0, ,0.0,EUR, , , 
e655,Create Order (from Quotation),2021-01-09T13:46:17+00:00,0005001376;0005004541,0.0, ,5358.4,EUR, , , 
e1501,Create Goods Movement (from Order),2021-01-09T13:46:34+00:00,0005004541;4900000093,2.0,ST,1265.08,EUR,P-101,601, 
e1502,Create Goods Movement (from Delivery),2021-01-09T13:46:34+00:00,0087000682;4900000093,2.0,ST,1265.08,EUR,P-101,601, 
e656,Create Invoice (from Order),2021-01-09T13:46:35+00:00,0005004541;0090040688,2.0,ST,5358.4,EUR, , ,L
e657,Create Invoice (from Delivery),2021-01-09T13:46:35+00:00,0087000682;0090040688,2.0,ST,5358.4,EUR, , ,L
e658,Create Quotation (from Inquiry),2021-01-09T13:46:44+00:00,0005001377;0015000269,0.0, ,0.0,EUR, , , 
e659,Create Order (from Quotation),2021-01-09T13:47:31+00:00,0005001377;0005004542,0.0, ,5358.4,EUR, , , 
e300,Create Goods Movement (from Order),2021-01-09T13:47:50+00:00,0005004542;4900000094,2.0,ST,1265.08,EUR,P-101,601, 
e301,Create Goods Movement (from Delivery),2021-01-09T13:47:50+00:00,0087000683;4900000094,2.0,ST,1265.08,EUR,P-101,601, 
e660,Create Invoice (from Order),2021-01-09T13:47:51+00:00,0005004542;0090040689,2.0,ST,5358.4,EUR, , ,L
e661,Create Invoice (from Delivery),2021-01-09T13:47:51+00:00,0087000683;0090040689,2.0,ST,5358.4,EUR, , ,L
e662,Create Quotation (from Inquiry),2021-01-09T13:47:59+00:00,0005001378;0015000270,0.0, ,0.0,EUR, , , 
e663,Create Order (from Quotation),2021-01-09T13:48:17+00:00,0005001378;0005004543,0.0, ,5358.4,EUR, , , 
e2870,Create Goods Movement (from Order),2021-01-09T13:48:35+00:00,0005004543;4900000095,2.0,ST,1265.08,EUR,P-101,601, 
e2871,Create Goods Movement (from Delivery),2021-01-09T13:48:35+00:00,0087000684;4900000095,2.0,ST,1265.08,EUR,P-101,601, 
e664,Create Invoice (from Order),2021-01-09T13:48:36+00:00,0005004543;0090040690,2.0,ST,5358.4,EUR, , ,L
e665,Create Invoice (from Delivery),2021-01-09T13:48:36+00:00,0087000684;0090040690,2.0,ST,5358.4,EUR, , ,L
e916,Create Quotation (from Inquiry),2021-01-09T13:48:44+00:00,0005001379;0015000271,0.0, ,0.0,EUR, , , 
e917,Create Quotation (from Inquiry),2021-01-09T13:49:56+00:00,0005001380;0015000272,0.0, ,0.0,EUR, , , 
e918,Create Order (from Quotation),2021-01-09T13:50:06+00:00,0005001380;0005004544,0.0, ,0.0,EUR, , , 
e919,Create Quotation (from Inquiry),2021-01-09T13:50:30+00:00,0005001381;0015000273,0.0, ,0.0,EUR, , , 
